id,Statement,Image,Web,Category,Date,Label
56416,The Golden Temple is NOT donating PPE kits and ventilators; donï¿½t...,https://newsmobile.in/wp-content/uploads/2020/04/Screenshot-835.jpg,NEWSMOBILE,VIOLENCE,Apr-20,Fake
56417,NASA didnï¿½t predict the earthquake in Delhi; hereï¿½s the fact check,https://newsmobile.in/wp-content/uploads/2020/04/download-1-2.jpg,NEWSMOBILE,TRAD,Apr-20,Fake
56418,Government is NOT reducing employeesï¿½ pension by 30%; hereï¿½s a fact...,https://newsmobile.in/wp-content/uploads/2020/04/Pension.jpg,NEWSMOBILE,VIOLENCE,Apr-20,Fake
56419,Did India make demands from the U.S. in exchange for exporting...,https://newsmobile.in/wp-content/uploads/2020/04/1-3.jpg,NEWSMOBILE,TRAD,Apr-20,Fake
56420,Are 70% Coronavirus cases found in Muslims? Hereï¿½s the truth,https://newsmobile.in/wp-content/uploads/2020/04/1.jpg,NEWSMOBILE,TRAD,Apr-20,Fake
56421,FAKE Alert: Old picture of Brazilian Prez shared as Italian President...,https://newsmobile.in/wp-content/uploads/2020/03/Brazil_Prez_FAKE.jpg,NEWSMOBILE,TRAD,Mar-20,Fake
56422,Russian President released lions and tigers on the streets to keep...,https://newsmobile.in/wp-content/uploads/2020/03/Screenshot-726.jpg,NEWSMOBILE,TRAD,Mar-20,Fake
56423,Did four Dubai-returned youth deny Coronavirus test due to religious faith?...,https://newsmobile.in/wp-content/uploads/2020/03/Screenshot-693.jpg,NEWSMOBILE,TRAD,Mar-20,Fake
56424,Donï¿½t believe this picture of PM Modi taking a dip in...,https://newsmobile.in/wp-content/uploads/2020/03/Modi_Ganga_FAKE.jpg,NEWSMOBILE,POLITICS,Mar-20,Fake
56425,Donï¿½t believe this video of Delhi cop; hereï¿½s the truth,https://newsmobile.in/wp-content/uploads/2020/02/DElhi_Cop_Video_FAKE.jpg,NEWSMOBILE,VIOLENCE,Feb-20,Fake
56426,The truth about the US President Trumpï¿½s India-US jersey,https://newsmobile.in/wp-content/uploads/2020/02/TRUMP_FAKE.jpg,NEWSMOBILE,POLITICS,Feb-20,Fake
56427,Mother Impala sacrificed herself to cheetahs to save her kids? Hereï¿½s...,https://newsmobile.in/wp-content/uploads/2020/02/Screenshot-668.jpg,NEWSMOBILE,TRAD,Feb-20,Fake
56428,Condoms found in drainage at Shaheen Bagh? Hereï¿½s the truth,https://newsmobile.in/wp-content/uploads/2020/02/86970957_214802042996453_2173292604697870336_n-2.jpg,NEWSMOBILE,ELECTION,Feb-20,Fake
56429,Hindu youth beaten to death by Muslim women? Hereï¿½s the truth,https://newsmobile.in/wp-content/uploads/2020/02/FC_FAKE.jpg,NEWSMOBILE,TRAD,Feb-20,Fake
56430,Old picture of AR Rahmanï¿½s daughter shared with misleading claims,https://newsmobile.in/wp-content/uploads/2020/02/AR_REHMAN_DAUGHTER_MISLEADING.jpg,NEWSMOBILE,POLITICS,Feb-20,Fake
56431,Fact Check: Donï¿½t believe this picture of Pak PM Imran Khan...,https://newsmobile.in/wp-content/uploads/2020/02/Imran_Xi_FAKE.jpg,NEWSMOBILE,POLITICS,Feb-20,Fake
56432,This viral video is not of Kobe Bryantï¿½s late daughter in...,https://newsmobile.in/wp-content/uploads/2020/02/Kobe_Bryant_Daughter_FAKE.jpg,NEWSMOBILE,VIOLENCE,Feb-20,Fake
56433,This viral video of a meat market is NOT from Wuhan;...,https://newsmobile.in/wp-content/uploads/2020/01/Untitled-design-1.png,NEWSMOBILE,TRAD,Jan-20,Fake
56434,Manoj Tiwari was beaten by Jats with shoes in Delhi? Hereï¿½s...,https://newsmobile.in/wp-content/uploads/2020/01/83468672_634108890686234_2405460107014963200_n.jpg,NEWSMOBILE,ELECTION,Jan-20,Fake
56435,Fact Check: This ï¿½2019ï¿½ picture of deforestation in ï¿½Amazoniaï¿½ is actually...,https://newsmobile.in/wp-content/uploads/2020/01/83071269_2538783966382691_880909552030056448_n-1.jpg,NEWSMOBILE,TRAD,Jan-20,Fake
56436,Did RSS publish a new ï¿½Constitution for Indiaï¿½? Hereï¿½s the truth,https://newsmobile.in/wp-content/uploads/2020/01/Untitled-design-78.png,NEWSMOBILE,POLITICS,Jan-20,Fake
56437,Name of acid attacker changed to ï¿½Rajeshï¿½ in ï¿½Chhapaakï¿½ to hide...,https://newsmobile.in/wp-content/uploads/2020/01/81446112_2445496855691222_5889083328904036352_n.jpg,NEWSMOBILE,ELECTION,Jan-20,Fake
56438,Donï¿½t fall for this FAKE picture of PM Modi holding ï¿½Burnolï¿½,https://newsmobile.in/wp-content/uploads/2019/12/Modi_Interview_FAKE.jpg,NEWSMOBILE,POLITICS,Dec-19,Fake
56439,"Did Hitler say ï¿½Hate me it is your wish, but donï¿½t...",https://newsmobile.in/wp-content/uploads/2019/12/Screenshot-489.jpg,NEWSMOBILE,VIOLENCE,Dec-19,Fake
56440,Chinese Prez Xi Jinping did not make this comment on CAA;...,https://newsmobile.in/wp-content/uploads/2019/12/Screenshot-483.jpg,NEWSMOBILE,GOVERNMENT,Dec-19,Fake
56441,President Trump holding a ï¿½India needs Jesusï¿½ t-shirt? Hereï¿½s the truth,https://newsmobile.in/wp-content/uploads/2019/12/Screenshot-433-324x160.jpg,NEWSMOBILE,POLITICS,Dec-19,Fake
56442,Donï¿½t believe this FAKE picture of Gautam Gambhir,https://newsmobile.in/wp-content/uploads/2019/12/Gautam_Gambhir_FAKE-324x160.jpg,NEWSMOBILE,POLITICS,Dec-19,Fake
56443,Did Thackeray family visit Ajmer dargah soon after govt formation? Hereï¿½s...,https://newsmobile.in/wp-content/uploads/2019/11/Untitled-design-63-324x160.png,NEWSMOBILE,ELECTION,Nov-19,Fake
56444,Dog meat consignment seized in Goaï¿½s Margao? Hereï¿½s the truth about...,https://newsmobile.in/wp-content/uploads/2019/11/Screenshot-359-324x160.jpg,NEWSMOBILE,TRAD,Nov-19,Fake
56445,Fact Check: Donï¿½t believe this FAKE quote by Lord Macaulay on...,https://newsmobile.in/wp-content/uploads/2019/11/75380388_538678666923852_2100288472882348032_n-324x160.jpg,NEWSMOBILE,TRAD,Nov-19,Fake
56446,Video of digital attendance in school is NOT from Delhi; hereï¿½s...,https://newsmobile.in/wp-content/uploads/2019/11/Delhi_School_Pak_FAKE-324x160.jpg,NEWSMOBILE,VIOLENCE,Nov-19,Fake
56447,Donï¿½t believe this picture of a JNU student with a FAKE...,https://newsmobile.in/wp-content/uploads/2019/11/JNU_Student_FAKE-324x160.jpg,NEWSMOBILE,POLITICS,Nov-19,Fake
56448,Donï¿½t believe this FAKE quote attributed to Cong leader Kapil Sibal;...,https://newsmobile.in/wp-content/uploads/2019/11/Kapil-Sibal_-324x160.png,NEWSMOBILE,POLITICS,Nov-19,Fake
56449,Is former US Prez Barack Obama working in a hotel now?...,https://newsmobile.in/wp-content/uploads/2019/11/Screenshot-329-324x160.png,NEWSMOBILE,GOVERNMENT,Nov-19,Fake
56450,"Celine Dion ï¿½deathï¿½ story is just a hoax, donï¿½t fall for...",https://newsmobile.in/wp-content/uploads/2019/11/Untitled-design-54-324x160.png,NEWSMOBILE,POLITICS,Nov-19,Fake
56451,"These coins werenï¿½t released by East India Company, hereï¿½s the truth!",https://newsmobile.in/wp-content/uploads/2019/11/Untitled-design-53-324x160.png,NEWSMOBILE,POLITICS,Nov-19,Fake
56452,Did President Trump shout ï¿½Jai Shri Ramï¿½ at the White house...,https://newsmobile.in/wp-content/uploads/2019/11/75576448_1690745014389436_5022200873774743552_n-324x160.jpg,NEWSMOBILE,GOVERNMENT,Nov-19,Fake
56453,Is this ï¿½Mahameru flowerï¿½ that blooms once every 400 years in...,https://newsmobile.in/wp-content/uploads/2019/11/75242246_2424937091095839_1524916417479049216_n-324x160.jpg,NEWSMOBILE,GOVERNMENT,Nov-19,Fake
56454,"Fact Checked: No, Israel, US governments are not using robot soldiers",https://newsmobile.in/wp-content/uploads/2019/10/Screenshot-223-324x160.jpg,NEWSMOBILE,TRAD,Oct-19,Fake
56455,Ravi Shankar Prasadï¿½s statement on jobs is being shared with misleading...,https://newsmobile.in/wp-content/uploads/2019/10/72644358_1463178940489757_1145305990720126976_n-324x160.jpg,NEWSMOBILE,VIOLENCE,Oct-19,Fake
56456,Is this a picture of Muslim Congresswoman at a Alï¿½ Qaida...,https://newsmobile.in/wp-content/uploads/2019/10/72982478_2653507848004642_8293244852557053952_n-1-324x160.jpg,NEWSMOBILE,TRAD,Oct-19,Fake
56457,Fake Alert! This picture of India wasnï¿½t captured by NASA on...,https://newsmobile.in/wp-content/uploads/2019/10/Untitled-design-45-324x160.png,NEWSMOBILE,POLITICS,Oct-19,Fake
56458,"No! this video is not of ï¿½Tata Salt factoryï¿½, hereï¿½s the...",https://newsmobile.in/wp-content/uploads/2019/10/Screenshot-217-324x160.jpg,NEWSMOBILE,VIOLENCE,Oct-19,Fake
56459,Deputy Director of RBI arrested by CISF for stealing cash? Hereï¿½s...,https://newsmobile.in/wp-content/uploads/2019/10/Screenshot-186-324x160.jpg,NEWSMOBILE,VIOLENCE,Oct-19,Fake
56460,Did the govt announce ï¿½104ï¿½ as a nationwide helpline number for...,https://newsmobile.in/wp-content/uploads/2019/10/13237744_1038423089561678_6398174094003667889_n-324x160.jpg,NEWSMOBILE,VIOLENCE,Oct-19,Fake
56461,Did Japan construct an emergency road within 24 hrs? Hereï¿½s the...,https://newsmobile.in/wp-content/uploads/2019/10/72193338_412889196061858_5779549598292901888_n-324x160.jpg,NEWSMOBILE,ELECTION,Oct-19,Fake
56462,Did Delhi Police stop an ambulance for BJP MP Manoj Tiwariï¿½s...,https://newsmobile.in/wp-content/uploads/2019/10/53d3c464-9022-439c-b7d3-07bd00e9808f-324x160.jpg,NEWSMOBILE,VIOLENCE,Oct-19,Fake
56463,"Fact Check: No, this is not a New York Times report...",https://newsmobile.in/wp-content/uploads/2019/10/70929349_1199218466931842_7543253883758313472_n-324x160.jpg,NEWSMOBILE,TRAD,Oct-19,Fake
56464,This is not the picture of the largest blue whale; hereï¿½s...,https://newsmobile.in/wp-content/uploads/2019/09/BLUE_W_FAKE-324x160.jpg,NEWSMOBILE,POLITICS,Sep-19,Fake
56465,"Donï¿½t believe this viral message, RBI in not closing nine public...",https://newsmobile.in/wp-content/uploads/2019/09/rbi-FC-324x160.jpg,NEWSMOBILE,POLITICS,Sep-19,Fake
56466,Indian Army didnï¿½t thrash Kashmiri women; this viral video is from...,https://newsmobile.in/wp-content/uploads/2019/09/Screenshot-106-324x160.jpg,NEWSMOBILE,TRAD,Sep-19,Fake
56467,"Fact Check: Hereï¿½s the truth about Rs 5, Rs 350 note...",https://newsmobile.in/wp-content/uploads/2019/09/69146755_496623577833547_7395196899252240384_n-324x160.jpg,NEWSMOBILE,TRAD,Sep-19,Fake
56468,Was this strange creature found in Chitrakoot forests? Hereï¿½s the truth,https://newsmobile.in/wp-content/uploads/2019/09/fc-324x160.jpg,NEWSMOBILE,VIOLENCE,Sep-19,Fake
56469,NRIs arenï¿½t dancing ahead of ï¿½Howdy Modiï¿½; hereï¿½s the truth behind...,https://newsmobile.in/wp-content/uploads/2019/09/Modi_Huston_FAKE-324x160.jpg,NEWSMOBILE,POLITICS,Sep-19,Fake
56470,"Did French President Macron dance with his teacher, now his wife,...",https://newsmobile.in/wp-content/uploads/2019/09/Untitled-design-33-324x160.png,NEWSMOBILE,VIOLENCE,Sep-19,Fake
56471,"Maharashtra, Haryana assembly elections dates havenï¿½t been announced, hereï¿½s the truth!",https://newsmobile.in/wp-content/uploads/2019/09/Untitled-design-34-324x160.png,NEWSMOBILE,TRAD,Sep-19,Fake
56472,Was Nehru ï¿½thrashedï¿½ by the crowd after China war? Hereï¿½s the...,https://newsmobile.in/wp-content/uploads/2019/09/fact-1234-324x160.jpg,NEWSMOBILE,GOVERNMENT,Sep-19,Fake
56473,Hereï¿½s the truth behind Piyush Goyalï¿½s ï¿½maths didnï¿½t help Einstein discover...,https://newsmobile.in/wp-content/uploads/2018/06/Goyal-promises-a-system-to-tackle-bad-loans.jpg,NEWSMOBILE,POLITICS,Jun-18,Fake
56474,No! This isnï¿½t a video of Hurricane Dorian as seen from...,https://newsmobile.in/wp-content/uploads/2019/09/Untitled-design-29-324x160.png,NEWSMOBILE,TRAD,Sep-19,Fake
56475,Indian government is not destroying Apple gardens of local Kashmiris; hereï¿½s...,https://newsmobile.in/wp-content/uploads/2019/08/Screenshot-2019-08-29-at-19.09.18.png,NEWSMOBILE,GOVERNMENT,Aug-19,Fake
56476,Did Saudi man accidentally buy 2 Airbus A350s for sonï¿½s birthday?...,https://newsmobile.in/wp-content/uploads/2019/08/Untitled-design-19.png,NEWSMOBILE,VIOLENCE,Aug-19,Fake
56477,PM Modi didnï¿½t touch Mukesh Ambaniï¿½s feet; hereï¿½s the truth,https://newsmobile.in/wp-content/uploads/2019/08/PM_MUKESH_FAKE.jpg,NEWSMOBILE,POLITICS,Aug-19,Fake
56478,This picture of PM Modi and Owaisi is FAKE; hereï¿½s the...,https://newsmobile.in/wp-content/uploads/2019/08/MO_AW_FAKE.jpg,NEWSMOBILE,POLITICS,Aug-19,Fake
56479,Has govt taken over Mosques in Kashmir? Hereï¿½s the fact check!,https://newsmobile.in/wp-content/uploads/2019/08/Untitled-design-9.png,NEWSMOBILE,TRAD,Aug-19,Fake
56480,"Donï¿½t believe this post attributed to Rajnikant, hereï¿½s the fact check!",https://newsmobile.in/wp-content/uploads/2019/08/Untitled-design-8.png,NEWSMOBILE,TRAD,Aug-19,Fake
56481,Zomato founder didnï¿½t make this statement; hereï¿½s the fact check,https://newsmobile.in/wp-content/uploads/2019/08/Zomato_FAKE.jpg,NEWSMOBILE,TRAD,Aug-19,Fake
56482,"Did Yogi, Omar Abdullah make these statements? Hereï¿½s the truth",https://newsmobile.in/wp-content/uploads/2019/07/Untitled-design-5-1.png,NEWSMOBILE,TRAD,Jul-19,Fake
56483,Fact Checked: Is this Hima Dasï¿½ family celebrating her victory?,https://newsmobile.in/wp-content/uploads/2019/07/Untitled-design-3-2.png,NEWSMOBILE,POLITICS,Jul-19,Fake
56484,These claims about MS Dhoniï¿½s retirement are FAKE; hereï¿½s the fact...,https://newsmobile.in/wp-content/uploads/2019/07/Dhoni_FAKE_RET.jpg,NEWSMOBILE,VIOLENCE,Jul-19,Fake
56485,No! Trumpï¿½s son wasnï¿½t sporting this T-shirt; hereï¿½s the fact check,https://newsmobile.in/wp-content/uploads/2019/07/Untitled-design-6.png,NEWSMOBILE,TRAD,Jul-19,Fake
56486,Japan does not deny citizenship to muslims; hereï¿½s the fact check,https://newsmobile.in/wp-content/uploads/2019/07/JAPAN_FAKE.jpg,NEWSMOBILE,TRAD,Jul-19,Fake
56487,Fact Checked: This picture wasnï¿½t taken after Sri Lankaï¿½s Easter bombing,https://newsmobile.in/wp-content/uploads/2019/07/Untitled-design-37.png,NEWSMOBILE,TRAD,Jul-19,Fake
56488,No! The soldier in the picture is not Israeli PMï¿½s son,https://newsmobile.in/wp-content/uploads/2019/07/Untitled-design-31.png,NEWSMOBILE,POLITICS,Jul-19,Fake
56489,Donï¿½t believe this misleading post about BJP MLAï¿½s daughter Sakshi Misra,https://newsmobile.in/wp-content/uploads/2019/07/Untitled-design-2.png,NEWSMOBILE,POLITICS,Jul-19,Fake
56490,No! Athlete Anju Bobby George hasnï¿½t joined BJP; hereï¿½s the fact...,https://newsmobile.in/wp-content/uploads/2019/07/Untitled-design-28.png,NEWSMOBILE,TRAD,Jul-19,Fake
56491,Photographer didnï¿½t break into tears after Dhoni got out; hereï¿½s the...,https://newsmobile.in/wp-content/uploads/2019/07/Photographer_MSD_FAKE.jpg,NEWSMOBILE,GOVERNMENT,Jul-19,Fake
56492,Hereï¿½s the truth behind the liquor bottle under Ravi Shastriï¿½s chair,https://newsmobile.in/wp-content/uploads/2019/07/RAVI_FC.jpg,NEWSMOBILE,POLITICS,Jul-19,Fake
56493,No! Mamata Banerjeeï¿½s picture wasnï¿½t clicked after Bangladeshï¿½s defeat in CWCï¿½19,https://newsmobile.in/wp-content/uploads/2019/07/Untitled-design-4.png,NEWSMOBILE,VIOLENCE,Jul-19,Fake
56494,Donï¿½t believe this picture of cricketers bowing down in front of...,https://newsmobile.in/wp-content/uploads/2019/06/Cricketers-India_FAKE.jpg,NEWSMOBILE,POLITICS,Jun-19,Fake
56495,Barack Obamaï¿½s muscular picture is photoshopped; hereï¿½s the truth,https://newsmobile.in/wp-content/uploads/2019/06/Obama_FAKE.jpg,NEWSMOBILE,POLITICS,Jun-19,Fake
56496,This girl in the viral picture is NOT Hardik Pandyaï¿½s sister;...,https://newsmobile.in/wp-content/uploads/2019/06/PAndya_Sister_Fake.jpg,NEWSMOBILE,VIOLENCE,Jun-19,Fake
56497,Is this a video of Allen Alkhai desert? Hereï¿½s the truth,https://newsmobile.in/wp-content/uploads/2019/06/download-1.jpg,NEWSMOBILE,VIOLENCE,Jun-19,Fake
56498,Did Amit Shah fall asleep in the Parliament? Hereï¿½s the truth,https://newsmobile.in/wp-content/uploads/2019/06/65015627_453422508788953_1955410309636161536_n.jpg,NEWSMOBILE,POLITICS,Jun-19,Fake
56499,Hereï¿½s the truth behind this robot kicking the man,https://newsmobile.in/wp-content/uploads/2019/06/ROBOT_FAKE_KICK.jpg,NEWSMOBILE,VIOLENCE,Jun-19,Fake
56500,No! The woman in the picture is not Subhas Chandra Boseï¿½s...,https://newsmobile.in/wp-content/uploads/2019/06/Untitled-design-4-1.png,NEWSMOBILE,VIOLENCE,Jun-19,Fake
56501,Fact Checked: UNESCO did not declare PM Modi as ï¿½Best Prime...,https://newsmobile.in/wp-content/uploads/2019/06/MODI_UNESCO.jpg,NEWSMOBILE,TRAD,Jun-19,Fake
56502,Fact Check: Australia captain Aaron Finch did not make this statement...,https://newsmobile.in/wp-content/uploads/2019/06/Aron_FAKE.jpg,NEWSMOBILE,TRAD,Jun-19,Fake
56503,Julian Assange didnï¿½t make this statement; hereï¿½s the fact check,https://newsmobile.in/wp-content/uploads/2019/06/Jul_FAKE.jpg,NEWSMOBILE,TRAD,Jun-19,Fake
56504,Fact Checked: Kolkata doctor assaulted by patientï¿½s kin is NOT dead,https://newsmobile.in/wp-content/uploads/2019/06/KOLKATA_FAKE.jpg,NEWSMOBILE,TRAD,Jun-19,Fake
56505,Indian flag was not hoisted on Israel parliament; hereï¿½s the fact...,https://newsmobile.in/wp-content/uploads/2019/06/IPIPIPII.jpg,NEWSMOBILE,TRAD,Jun-19,Fake
56506,Nirmala Sitharaman never said uncle Kejriwal; hereï¿½s the fact check,https://newsmobile.in/wp-content/uploads/2019/06/Nirmala_S_FAKE.jpg,NEWSMOBILE,ELECTION,Jun-19,Fake
56507,Fact Checked: Donï¿½t believe this picture of these actors holding placards,https://newsmobile.in/wp-content/uploads/2019/06/Untitled-design-2.png,NEWSMOBILE,POLITICS,Jun-19,Fake
56508,Fact Checked: This ï¿½auto driverï¿½ is not PM Modiï¿½s brother,https://newsmobile.in/wp-content/uploads/2019/06/fake-1-1.jpg,NEWSMOBILE,TRAD,Jun-19,Fake
56509,Donï¿½t believe this picture of US President Donald Trump,https://newsmobile.in/wp-content/uploads/2019/06/TTTT.jpg,NEWSMOBILE,POLITICS,Jun-19,Fake
56510,The government has not banned alcohol; hereï¿½s the truth behind this...,https://newsmobile.in/wp-content/uploads/2019/05/PM_MODI_FAKE_ALCOHOL.jpg,NEWSMOBILE,VIOLENCE,May-19,Fake
56511,Fact Checked: No people from Amethi didnï¿½t visit RaGa after his...,https://newsmobile.in/wp-content/uploads/2019/05/Untitled-design-1-2.png,NEWSMOBILE,TRAD,May-19,Fake
56512,Fact Checked: Donï¿½t believe this statement by UP CM Yogi Adityanath,https://newsmobile.in/wp-content/uploads/2019/05/Yogi_Adityanath_FAKE-1.jpg,NEWSMOBILE,TRAD,May-19,Fake
56513,Sanjay Dutt didnï¿½t convert to Islam; hereï¿½s the truth behind this...,https://newsmobile.in/wp-content/uploads/2019/05/Sanju_FAKE.jpg,NEWSMOBILE,TRAD,May-19,Fake
56514,Find the truth behind this viral video claiming ï¿½volcano eruptionï¿½,https://newsmobile.in/wp-content/uploads/2019/05/Untitled-design-2.png,NEWSMOBILE,TRAD,May-19,Fake
56515,Fact Checked: AAPï¿½s party worker did not slap Kejriwal,https://newsmobile.in/wp-content/uploads/2019/05/aap.jpeg,NEWSMOBILE,TRAD,May-19,Fake
56516,This tribal woman is not the collector of Ranchi; hereï¿½s the...,https://newsmobile.in/wp-content/uploads/2019/05/Woman_IAS_RANCHI_FAKE.jpg,NEWSMOBILE,POLITICS,May-19,Fake
56517,Fact Checked: Anna Hazare didnï¿½t make fun of Kejriwal being slapped,https://newsmobile.in/wp-content/uploads/2019/05/Anna_Kejri.jpeg,NEWSMOBILE,TRAD,May-19,Fake
56518,Donï¿½t believe the news of RBI sending 200 tonnes of gold...,https://newsmobile.in/wp-content/uploads/2019/05/RBI_FAKE_200_GOLD.jpg,NEWSMOBILE,POLITICS,May-19,Fake
56519,Fact Checked: Old pictures being claimed as sights of Maharashtraï¿½s Naxal...,https://newsmobile.in/wp-content/uploads/2019/05/naxal-attack.jpeg,NEWSMOBILE,TRAD,May-19,Fake
56520,"No, Manmohan Singh didnï¿½t touch Sonia Gandhiï¿½s feet; hereï¿½s the fact...",https://newsmobile.in/wp-content/uploads/2019/05/Manmohan_SINGH_FAKE.jpg,NEWSMOBILE,POLITICS,May-19,Fake
56521,Priyanka Gandhi didnï¿½t get a picture clicked next to PM Modiï¿½s...,https://newsmobile.in/wp-content/uploads/2019/04/Priyanka_FAKE.jpg,NEWSMOBILE,ELECTION,Apr-19,Fake
56522,Hereï¿½s the truth behind these mesmerizing rainbow mountains,https://newsmobile.in/wp-content/uploads/2019/04/Screenshot-467.jpg,NEWSMOBILE,POLITICS,Apr-19,Fake
56523,Sundar Pichai didnï¿½t post this Facebook post on Indian politics; hereï¿½s...,https://newsmobile.in/wp-content/uploads/2019/04/Sundar_Pichai_FAKE.jpg,NEWSMOBILE,POLITICS,Apr-19,Fake
56524,No! LK Advani didnï¿½t claim that he voted for Congress; hereï¿½s...,https://newsmobile.in/wp-content/uploads/2019/04/fake-1-7.jpg,NEWSMOBILE,VIOLENCE,Apr-19,Fake
56525,Donï¿½t believe the poster in this RaGaï¿½s picture; hereï¿½s the truth,https://newsmobile.in/wp-content/uploads/2019/04/RaGa_Sweet_SHOP_FAKE.jpg,NEWSMOBILE,POLITICS,Apr-19,Fake
56526,This Army officer is not taking PM Modiï¿½s measurements; hereï¿½s the...,https://newsmobile.in/wp-content/uploads/2019/04/MODI_ARMY_FAKE.jpg,NEWSMOBILE,POLITICS,Apr-19,Fake
56527,The picture is not from PM Modiï¿½s tenure as the PM;...,https://newsmobile.in/wp-content/uploads/2019/04/pripri.jpeg,NEWSMOBILE,POLITICS,Apr-19,Fake
56528,This kidï¿½s parents were not killed in terror attack in Syria;...,https://newsmobile.in/wp-content/uploads/2019/04/Cry_KID_FC.jpg,NEWSMOBILE,POLITICS,Apr-19,Fake
